timestamp,location,class_name,confidence_score,vehicle_color,license_plate,plate_confidence
2025-07-27 11:00:49,Freeway_A1,car,0.82,Black,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.78,Blue,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.76,Green,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.76,Blue,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,truck,0.74,Black,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.70,Green,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.68,Red,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.63,Blue,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,car,0.56,Blue,N/A,N/A
2025-07-27 11:00:49,Freeway_A1,truck,0.46,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.92,White,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,truck,0.89,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.85,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.85,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.80,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.77,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.76,Green,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.74,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.74,Red,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.67,Green,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.66,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,motorcycle,0.65,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.59,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.53,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.46,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.91,White,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.91,White,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,truck,0.90,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.83,Gray,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.83,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.79,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,truck,0.76,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.75,Black,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.71,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.71,Blue,N/A,N/A
2025-07-27 11:00:50,Freeway_A1,car,0.71,Red,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.65,Blue,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.63,Blue,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.61,Blue,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.55,Black,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.53,Black,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.52,Blue,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,motorcycle,0.47,Black,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,car,0.46,Blue,N/A,N/A
2025-07-27 11:00:51,Freeway_A1,bus,0.94,Red,N/A,N/A
